tourney_id,tourney_name,surface,draw_size,winner_ht,winner_age,winner_rank,winner_rank_points,winner_ioc
2006-440,'s-Hertogenbosch,Grass,32,178.0,22.674880219000002,96.0,424.0,GER
2006-440,'s-Hertogenbosch,Grass,32,183.0,21.0047912389,17.0,1429.0,CYP
2006-440,'s-Hertogenbosch,Grass,32,196.0,22.2203969884,12.0,1730.0,CRO
2006-440,'s-Hertogenbosch,Grass,32,178.0,33.524982888400004,44.0,807.0,FRA
2006-440,'s-Hertogenbosch,Grass,32,190.0,26.9514031485,128.0,333.0,CZE
2006-440,'s-Hertogenbosch,Grass,32,180.0,30.458590006799998,109.0,387.0,KOR
2006-440,'s-Hertogenbosch,Grass,32,183.0,26.349075975399998,28.0,1130.0,ESP
2006-440,'s-Hertogenbosch,Grass,32,180.0,25.303216974699996,46.0,800.0,FRA
2006-440,'s-Hertogenbosch,Grass,32,183.0,21.0047912389,17.0,1429.0,CYP
2006-440,'s-Hertogenbosch,Grass,32,196.0,22.2203969884,12.0,1730.0,CRO
2006-440,'s-Hertogenbosch,Grass,32,190.0,26.9514031485,128.0,333.0,CZE
2006-440,'s-Hertogenbosch,Grass,32,180.0,25.303216974699996,46.0,800.0,FRA
2006-440,'s-Hertogenbosch,Grass,32,196.0,22.2203969884,12.0,1730.0,CRO
2006-440,'s-Hertogenbosch,Grass,32,190.0,26.9514031485,128.0,333.0,CZE
2006-440,'s-Hertogenbosch,Grass,32,196.0,22.2203969884,12.0,1730.0,CRO
2006-360,Casablanca,Clay,32,183.0,26.5379876797,37.0,865.0,CHI
2006-360,Casablanca,Clay,32,185.0,28.7063655031,84.0,468.0,ITA
2006-360,Casablanca,Clay,32,190.0,24.254620123200002,82.0,474.0,FRA
2006-360,Casablanca,Clay,32,173.0,28.3504449008,55.0,691.0,FRA
2006-360,Casablanca,Clay,32,175.0,26.554414784400002,73.0,537.0,GER
2006-360,Casablanca,Clay,32,,30.7542778919,272.0,126.0,ALG
2006-360,Casablanca,Clay,32,185.0,28.0,101.0,407.0,CZE
2006-360,Casablanca,Clay,32,183.0,24.922655715300003,69.0,575.0,AUT
2006-360,Casablanca,Clay,32,183.0,21.3223819302,62.0,636.0,FRA
2006-360,Casablanca,Clay,32,183.0,28.7392197125,566.0,37.0,MAR
2006-360,Casablanca,Clay,32,190.0,22.5516769336,75.0,528.0,GER
2006-360,Casablanca,Clay,32,170.0,27.356605065,42.0,810.0,BEL
2006-360,Casablanca,Clay,32,180.0,28.2847364819,68.0,589.0,ITA
2006-360,Casablanca,Clay,32,188.0,31.0663928816,94.0,425.0,GER
2006-360,Casablanca,Clay,32,188.0,29.067761806999997,119.0,359.0,FRA
2006-360,Casablanca,Clay,32,180.0,25.607118412,47.0,787.0,PER
2006-360,Casablanca,Clay,32,183.0,26.5379876797,37.0,865.0,CHI
2006-360,Casablanca,Clay,32,190.0,24.254620123200002,82.0,474.0,FRA
2006-360,Casablanca,Clay,32,175.0,26.554414784400002,73.0,537.0,GER
2006-360,Casablanca,Clay,32,185.0,28.0,101.0,407.0,CZE
2006-360,Casablanca,Clay,32,183.0,21.3223819302,62.0,636.0,FRA
2006-360,Casablanca,Clay,32,170.0,27.356605065,42.0,810.0,BEL
2006-360,Casablanca,Clay,32,180.0,28.2847364819,68.0,589.0,ITA
2006-360,Casablanca,Clay,32,180.0,25.607118412,47.0,787.0,PER
2006-360,Casablanca,Clay,32,183.0,26.5379876797,37.0,865.0,CHI
2006-360,Casablanca,Clay,32,175.0,26.554414784400002,73.0,537.0,GER
2006-360,Casablanca,Clay,32,183.0,21.3223819302,62.0,636.0,FRA
2006-360,Casablanca,Clay,32,180.0,28.2847364819,68.0,589.0,ITA
2006-360,Casablanca,Clay,32,183.0,26.5379876797,37.0,865.0,CHI
2006-360,Casablanca,Clay,32,180.0,28.2847364819,68.0,589.0,ITA
2006-360,Casablanca,Clay,32,180.0,28.2847364819,68.0,589.0,ITA
2006-500,Halle,Grass,32,185.0,24.8432580424,1.0,7035.0,SUI
2006-500,Halle,Grass,32,185.0,19.9835728953,51.0,745.0,FRA
2006-500,Halle,Grass,32,193.0,26.373716632399997,90.0,445.0,RUS
2006-500,Halle,Grass,32,168.0,25.3963039014,29.0,1120.0,BEL
2006-500,Halle,Grass,32,183.0,32.372347706999996,80.0,494.0,ROU
2006-500,Halle,Grass,32,193.0,21.826146475,50.0,748.0,SWE
2006-500,Halle,Grass,32,190.0,22.3052703628,72.0,555.0,ITA
2006-500,Halle,Grass,32,188.0,28.191649555100003,26.0,1175.0,GER
2006-500,Halle,Grass,32,193.0,23.9726214921,42.0,822.0,BEL
2006-500,Halle,Grass,32,185.0,24.7529089665,450.0,59.0,SUI
2006-500,Halle,Grass,32,190.0,22.6858316222,69.0,578.0,GER
2006-500,Halle,Grass,32,185.0,24.887063655,18.0,1390.0,FIN
2006-500,Halle,Grass,32,196.0,20.733744011,15.0,1505.0,CZE
2006-500,Halle,Grass,32,190.0,31.225188227199997,111.0,385.0,CZE
2006-500,Halle,Grass,32,178.0,33.5058179329,49.0,777.0,FRA
2006-500,Halle,Grass,32,173.0,28.484599589299997,59.0,650.0,FRA
2006-500,Halle,Grass,32,185.0,24.8432580424,1.0,7035.0,SUI
2006-500,Halle,Grass,32,168.0,25.3963039014,29.0,1120.0,BEL
2006-500,Halle,Grass,32,193.0,21.826146475,50.0,748.0,SWE
2006-500,Halle,Grass,32,188.0,28.191649555100003,26.0,1175.0,GER
2006-500,Halle,Grass,32,193.0,23.9726214921,42.0,822.0,BEL
2006-500,Halle,Grass,32,190.0,22.6858316222,69.0,578.0,GER
2006-500,Halle,Grass,32,196.0,20.733744011,15.0,1505.0,CZE
2006-500,Halle,Grass,32,178.0,33.5058179329,49.0,777.0,FRA
2006-500,Halle,Grass,32,185.0,24.8432580424,1.0,7035.0,SUI
2006-500,Halle,Grass,32,188.0,28.191649555100003,26.0,1175.0,GER
2006-500,Halle,Grass,32,193.0,23.9726214921,42.0,822.0,BEL
2006-500,Halle,Grass,32,196.0,20.733744011,15.0,1505.0,CZE
2006-500,Halle,Grass,32,185.0,24.8432580424,1.0,7035.0,SUI
2006-500,Halle,Grass,32,196.0,20.733744011,15.0,1505.0,CZE
2006-500,Halle,Grass,32,185.0,24.8432580424,1.0,7035.0,SUI
2006-891,Chennai,Hard,32,193.0,26.7926078029,9.0,2180.0,CRO
2006-891,Chennai,Hard,32,185.0,27.693360711799997,99.0,424.0,CZE
2006-891,Chennai,Hard,32,190.0,25.8316221766,266.0,128.0,IND
2006-891,Chennai,Hard,32,193.0,22.6529774127,76.0,506.0,LUX
2006-891,Chennai,Hard,32,185.0,26.554414784400002,42.0,785.0,THA
2006-891,Chennai,Hard,32,188.0,28.7611225188,123.0,366.0,FRA
2006-891,Chennai,Hard,32,193.0,23.5318275154,93.0,442.0,BEL
2006-891,Chennai,Hard,32,180.0,29.689253935700002,88.0,463.0,GER
2006-891,Chennai,Hard,32,175.0,26.2477754962,87.0,463.0,GER
2006-891,Chennai,Hard,32,193.0,25.5058179329,126.0,356.0,GER
2006-891,Chennai,Hard,32,196.0,28.9336071184,104.0,408.0,USA
2006-891,Chennai,Hard,32,190.0,29.3497604381,31.0,940.0,ESP
2006-891,Chennai,Hard,32,193.0,31.0581793292,89.0,462.0,GER
2006-891,Chennai,Hard,32,188.0,24.958247775500002,96.0,431.0,FRA
2006-891,Chennai,Hard,32,188.0,22.2532511978,267.0,127.0,IND
2006-891,Chennai,Hard,32,185.0,27.099247091,20.0,1440.0,CZE
2006-891,Chennai,Hard,32,193.0,26.7926078029,9.0,2180.0,CRO
2006-891,Chennai,Hard,32,193.0,22.6529774127,76.0,506.0,LUX
2006-891,Chennai,Hard,32,185.0,26.554414784400002,42.0,785.0,THA
2006-891,Chennai,Hard,32,193.0,23.5318275154,93.0,442.0,BEL
2006-891,Chennai,Hard,32,175.0,26.2477754962,87.0,463.0,GER
2006-891,Chennai,Hard,32,190.0,29.3497604381,31.0,940.0,ESP
2006-891,Chennai,Hard,32,188.0,24.958247775500002,96.0,431.0,FRA
2006-891,Chennai,Hard,32,185.0,27.099247091,20.0,1440.0,CZE
2006-891,Chennai,Hard,32,193.0,26.7926078029,9.0,2180.0,CRO
2006-891,Chennai,Hard,32,193.0,23.5318275154,93.0,442.0,BEL
2006-891,Chennai,Hard,32,190.0,29.3497604381,31.0,940.0,ESP
2006-891,Chennai,Hard,32,185.0,27.099247091,20.0,1440.0,CZE
2006-891,Chennai,Hard,32,193.0,26.7926078029,9.0,2180.0,CRO
2006-891,Chennai,Hard,32,190.0,29.3497604381,31.0,940.0,ESP
2006-891,Chennai,Hard,32,193.0,26.7926078029,9.0,2180.0,CRO
2006-540,Wimbledon,Grass,128,185.0,24.8815879535,1.0,7260.0,SUI
2006-540,Wimbledon,Grass,128,185.0,31.8028747433,64.0,615.0,GBR
2006-540,Wimbledon,Grass,128,190.0,24.427104722800003,77.0,530.0,FRA
2006-540,Wimbledon,Grass,128,193.0,24.010951403099998,34.0,927.0,BEL
2006-540,Wimbledon,Grass,128,188.0,28.2299794661,24.0,1250.0,GER
2006-540,Wimbledon,Grass,128,185.0,23.164955509899997,259.0,140.0,GBR
2006-540,Wimbledon,Grass,128,178.0,33.5441478439,45.0,822.0,FRA
2006-540,Wimbledon,Grass,128,196.0,20.772073922,14.0,1635.0,CZE
2006-540,Wimbledon,Grass,128,180.0,24.153319644099998,8.0,1920.0,ESP
2006-540,Wimbledon,Grass,128,188.0,19.0965092402,39.0,841.0,SRB
2006-540,Wimbledon,Grass,128,183.0,24.0027378508,41.0,830.0,RUS
2006-540,Wimbledon,Grass,128,180.0,24.7364818617,105.0,406.0,RUS
2006-540,Wimbledon,Grass,128,183.0,29.7796030116,58.0,652.0,ARG
2006-540,Wimbledon,Grass,128,183.0,21.2457221081,67.0,598.0,SUI
2006-540,Wimbledon,Grass,128,188.0,33.834360027399995,69.0,585.0,ITA
2006-540,Wimbledon,Grass,128,196.0,22.2395619439,10.0,1885.0,CRO
2006-540,Wimbledon,Grass,128,180.0,24.481861738499997,3.0,3360.0,ARG
2006-540,Wimbledon,Grass,128,173.0,28.522929500300002,57.0,662.0,FRA
2006-540,Wimbledon,Grass,128,178.0,25.0266940452,161.0,256.0,GER
2006-540,Wimbledon,Grass,128,188.0,22.611909650900003,30.0,1045.0,ESP
2006-540,Wimbledon,Grass,128,183.0,26.3682409309,28.0,1130.0,ESP
2006-540,Wimbledon,Grass,128,183.0,23.805612594099998,163.0,253.0,CRO
2006-540,Wimbledon,Grass,128,185.0,25.9356605065,43.0,826.0,BEL
2006-540,Wimbledon,Grass,128,185.0,27.578370978800002,13.0,1710.0,CZE
2006-540,Wimbledon,Grass,128,183.0,34.2587268994,59.0,638.0,SWE
2006-540,Wimbledon,Grass,128,185.0,23.2142368241,84.0,475.0,CZE
2006-540,Wimbledon,Grass,128,178.0,29.0622861054,141.0,308.0,ITA
2006-540,Wimbledon,Grass,128,180.0,28.457221081500002,54.0,699.0,ITA
2006-540,Wimbledon,Grass,128,196.0,29.6317590691,210.0,184.0,AUS
2006-540,Wimbledon,Grass,128,196.0,28.9719370294,53.0,710.0,BLR
2006-540,Wimbledon,Grass,128,178.0,21.3771389459,99.0,431.0,TPE
2006-540,Wimbledon,Grass,128,185.0,26.4941820671,7.0,2085.0,USA
2006-540,Wimbledon,Grass,128,180.0,25.3333333333,9.0,1900.0,AUS
2006-540,Wimbledon,Grass,128,180.0,30.4777549624,102.0,422.0,KOR
2006-540,Wimbledon,Grass,128,178.0,30.4010951403,126.0,352.0,CZE
2006-540,Wimbledon,Grass,128,168.0,25.4346338125,29.0,1120.0,BEL
2006-540,Wimbledon,Grass,128,175.0,24.2327173169,19.0,1330.0,ESP
2006-540,Wimbledon,Grass,128,188.0,23.06091718,91.0,453.0,ESP
2006-540,Wimbledon,Grass,128,193.0,26.4120465435,87.0,465.0,RUS
2006-540,Wimbledon,Grass,128,183.0,25.9082819986,11.0,1755.0,CHI
2006-540,Wimbledon,Grass,128,175.0,28.076659821999996,26.0,1180.0,FRA
2006-540,Wimbledon,Grass,128,178.0,29.264887063699998,447.0,61.0,GBR
2006-540,Wimbledon,Grass,128,183.0,32.4106776181,79.0,499.0,ROU
2006-540,Wimbledon,Grass,128,183.0,21.0239561944,16.0,1494.0,CYP
2006-540,Wimbledon,Grass,128,190.0,19.1156741958,44.0,826.0,GBR
2006-540,Wimbledon,Grass,128,185.0,24.514715948000003,55.0,682.0,FRA
2006-540,Wimbledon,Grass,128,190.0,22.7241615332,63.0,618.0,GER
2006-540,Wimbledon,Grass,128,188.0,23.8220396988,5.0,2430.0,USA
2006-540,Wimbledon,Grass,128,193.0,27.2717316906,4.0,3055.0,CRO
2006-540,Wimbledon,Grass,128,196.0,29.412731006199998,95.0,436.0,USA
2006-540,Wimbledon,Grass,128,175.0,27.8494182067,51.0,734.0,ESP
2006-540,Wimbledon,Grass,128,185.0,23.537303216999998,31.0,980.0,RUS
2006-540,Wimbledon,Grass,128,185.0,24.925393566100002,18.0,1390.0,FIN
2006-540,Wimbledon,Grass,128,180.0,28.449007529099998,252.0,149.0,GBR
2006-540,Wimbledon,Grass,128,178.0,22.694045174499998,88.0,459.0,GER
2006-540,Wimbledon,Grass,128,185.0,22.614647501700002,127.0,343.0,COL
2006-540,Wimbledon,Grass,128,175.0,27.545516769299997,12.0,1745.0,ARG
2006-540,Wimbledon,Grass,128,188.0,25.045859000700002,166.0,249.0,GEO
2006-540,Wimbledon,Grass,128,183.0,27.1321013005,106.0,404.0,NED
2006-540,Wimbledon,Grass,128,188.0,24.5448323066,86.0,471.0,USA
2006-540,Wimbledon,Grass,128,180.0,36.1587953457,20.0,1330.0,USA
2006-540,Wimbledon,Grass,128,190.0,22.3436002738,68.0,590.0,ITA
2006-540,Wimbledon,Grass,128,190.0,26.611909650900003,237.0,163.0,USA
2006-540,Wimbledon,Grass,128,185.0,20.0629705681,2.0,4545.0,ESP
2006-540,Wimbledon,Grass,128,185.0,24.8815879535,1.0,7260.0,SUI
2006-540,Wimbledon,Grass,128,190.0,24.427104722800003,77.0,530.0,FRA
2006-540,Wimbledon,Grass,128,188.0,28.2299794661,24.0,1250.0,GER
2006-540,Wimbledon,Grass,128,196.0,20.772073922,14.0,1635.0,CZE
2006-540,Wimbledon,Grass,128,188.0,19.0965092402,39.0,841.0,SRB
2006-540,Wimbledon,Grass,128,183.0,24.0027378508,41.0,830.0,RUS
2006-540,Wimbledon,Grass,128,183.0,21.2457221081,67.0,598.0,SUI
2006-540,Wimbledon,Grass,128,196.0,22.2395619439,10.0,1885.0,CRO
2006-540,Wimbledon,Grass,128,180.0,24.481861738499997,3.0,3360.0,ARG
2006-540,Wimbledon,Grass,128,188.0,22.611909650900003,30.0,1045.0,ESP
2006-540,Wimbledon,Grass,128,183.0,26.3682409309,28.0,1130.0,ESP
2006-540,Wimbledon,Grass,128,185.0,27.578370978800002,13.0,1710.0,CZE
2006-540,Wimbledon,Grass,128,183.0,34.2587268994,59.0,638.0,SWE
2006-540,Wimbledon,Grass,128,180.0,28.457221081500002,54.0,699.0,ITA
2006-540,Wimbledon,Grass,128,196.0,28.9719370294,53.0,710.0,BLR
2006-540,Wimbledon,Grass,128,185.0,26.4941820671,7.0,2085.0,USA
2006-540,Wimbledon,Grass,128,180.0,25.3333333333,9.0,1900.0,AUS
2006-540,Wimbledon,Grass,128,168.0,25.4346338125,29.0,1120.0,BEL
2006-540,Wimbledon,Grass,128,175.0,24.2327173169,19.0,1330.0,ESP
2006-540,Wimbledon,Grass,128,183.0,25.9082819986,11.0,1755.0,CHI
2006-540,Wimbledon,Grass,128,175.0,28.076659821999996,26.0,1180.0,FRA
2006-540,Wimbledon,Grass,128,183.0,21.0239561944,16.0,1494.0,CYP
2006-540,Wimbledon,Grass,128,190.0,19.1156741958,44.0,826.0,GBR
2006-540,Wimbledon,Grass,128,188.0,23.8220396988,5.0,2430.0,USA
2006-540,Wimbledon,Grass,128,193.0,27.2717316906,4.0,3055.0,CRO
2006-540,Wimbledon,Grass,128,185.0,23.537303216999998,31.0,980.0,RUS
2006-540,Wimbledon,Grass,128,185.0,24.925393566100002,18.0,1390.0,FIN
2006-540,Wimbledon,Grass,128,178.0,22.694045174499998,88.0,459.0,GER
2006-540,Wimbledon,Grass,128,188.0,25.045859000700002,166.0,249.0,GEO
2006-540,Wimbledon,Grass,128,188.0,24.5448323066,86.0,471.0,USA
2006-540,Wimbledon,Grass,128,180.0,36.1587953457,20.0,1330.0,USA
2006-540,Wimbledon,Grass,128,185.0,20.0629705681,2.0,4545.0,ESP
2006-540,Wimbledon,Grass,128,185.0,24.8815879535,1.0,7260.0,SUI
2006-540,Wimbledon,Grass,128,196.0,20.772073922,14.0,1635.0,CZE
2006-540,Wimbledon,Grass,128,188.0,19.0965092402,39.0,841.0,SRB
2006-540,Wimbledon,Grass,128,196.0,22.2395619439,10.0,1885.0,CRO
2006-540,Wimbledon,Grass,128,188.0,22.611909650900003,30.0,1045.0,ESP
2006-540,Wimbledon,Grass,128,185.0,27.578370978800002,13.0,1710.0,CZE
2006-540,Wimbledon,Grass,128,183.0,34.2587268994,59.0,638.0,SWE
2006-540,Wimbledon,Grass,128,196.0,28.9719370294,53.0,710.0,BLR
2006-540,Wimbledon,Grass,128,180.0,25.3333333333,9.0,1900.0,AUS
2006-540,Wimbledon,Grass,128,175.0,24.2327173169,19.0,1330.0,ESP
2006-540,Wimbledon,Grass,128,183.0,21.0239561944,16.0,1494.0,CYP
2006-540,Wimbledon,Grass,128,190.0,19.1156741958,44.0,826.0,GBR
2006-540,Wimbledon,Grass,128,185.0,23.537303216999998,31.0,980.0,RUS
2006-540,Wimbledon,Grass,128,185.0,24.925393566100002,18.0,1390.0,FIN
2006-540,Wimbledon,Grass,128,188.0,25.045859000700002,166.0,249.0,GEO
2006-540,Wimbledon,Grass,128,185.0,20.0629705681,2.0,4545.0,ESP
2006-540,Wimbledon,Grass,128,185.0,24.8815879535,1.0,7260.0,SUI
2006-540,Wimbledon,Grass,128,196.0,22.2395619439,10.0,1885.0,CRO
2006-540,Wimbledon,Grass,128,185.0,27.578370978800002,13.0,1710.0,CZE
2006-540,Wimbledon,Grass,128,183.0,34.2587268994,59.0,638.0,SWE
2006-540,Wimbledon,Grass,128,180.0,25.3333333333,9.0,1900.0,AUS
2006-540,Wimbledon,Grass,128,183.0,21.0239561944,16.0,1494.0,CYP
2006-540,Wimbledon,Grass,128,185.0,24.925393566100002,18.0,1390.0,FIN
2006-540,Wimbledon,Grass,128,185.0,20.0629705681,2.0,4545.0,ESP
2006-540,Wimbledon,Grass,128,185.0,24.8815879535,1.0,7260.0,SUI
2006-540,Wimbledon,Grass,128,183.0,34.2587268994,59.0,638.0,SWE
2006-540,Wimbledon,Grass,128,183.0,21.0239561944,16.0,1494.0,CYP
2006-540,Wimbledon,Grass,128,185.0,20.0629705681,2.0,4545.0,ESP
2006-540,Wimbledon,Grass,128,185.0,24.8815879535,1.0,7260.0,SUI
2006-540,Wimbledon,Grass,128,185.0,20.0629705681,2.0,4545.0,ESP
2006-540,Wimbledon,Grass,128,185.0,24.8815879535,1.0,7260.0,SUI
2006-807,Acapulco,Clay,32,185.0,28.553045859,113.0,365.0,ITA
2006-807,Acapulco,Clay,32,180.0,23.318275154000002,55.0,682.0,SRB
2006-807,Acapulco,Clay,32,193.0,31.2114989733,101.0,391.0,GER
2006-807,Acapulco,Clay,32,190.0,26.496919917899998,45.0,795.0,ARG
2006-807,Acapulco,Clay,32,190.0,29.503080082100002,30.0,1020.0,ESP
2006-807,Acapulco,Clay,32,175.0,25.2539356605,96.0,401.0,ESP
2006-807,Acapulco,Clay,32,183.0,20.5201916496,100.0,394.0,ESP
2006-807,Acapulco,Clay,32,190.0,23.356605065,35.0,868.0,ARG
2006-807,Acapulco,Clay,32,175.0,30.992470910300003,103.0,386.0,CRC
2006-807,Acapulco,Clay,32,180.0,25.453798768000002,68.0,562.0,PER
2006-807,Acapulco,Clay,32,183.0,29.453798768000002,69.0,562.0,ARG
2006-807,Acapulco,Clay,32,175.0,27.523613963000003,58.0,656.0,ESP
2006-807,Acapulco,Clay,32,183.0,26.3846680356,44.0,805.0,CHI
2006-807,Acapulco,Clay,32,180.0,27.65229295,88.0,429.0,BRA
2006-807,Acapulco,Clay,32,185.0,28.6954140999,115.0,361.0,ROU
2006-807,Acapulco,Clay,32,175.0,27.2197125257,8.0,1950.0,ARG
2006-807,Acapulco,Clay,32,185.0,28.553045859,113.0,365.0,ITA
2006-807,Acapulco,Clay,32,190.0,26.496919917899998,45.0,795.0,ARG
2006-807,Acapulco,Clay,32,175.0,25.2539356605,96.0,401.0,ESP
2006-807,Acapulco,Clay,32,183.0,20.5201916496,100.0,394.0,ESP
2006-807,Acapulco,Clay,32,180.0,25.453798768000002,68.0,562.0,PER
2006-807,Acapulco,Clay,32,183.0,29.453798768000002,69.0,562.0,ARG
2006-807,Acapulco,Clay,32,180.0,27.65229295,88.0,429.0,BRA
2006-807,Acapulco,Clay,32,175.0,27.2197125257,8.0,1950.0,ARG
2006-807,Acapulco,Clay,32,190.0,26.496919917899998,45.0,795.0,ARG
2006-807,Acapulco,Clay,32,183.0,20.5201916496,100.0,394.0,ESP
2006-807,Acapulco,Clay,32,180.0,25.453798768000002,68.0,562.0,PER
2006-807,Acapulco,Clay,32,175.0,27.2197125257,8.0,1950.0,ARG
2006-807,Acapulco,Clay,32,190.0,26.496919917899998,45.0,795.0,ARG
2006-807,Acapulco,Clay,32,180.0,25.453798768000002,68.0,562.0,PER
2006-807,Acapulco,Clay,32,180.0,25.453798768000002,68.0,562.0,PER
2006-717,Houston,Clay,32,188.0,23.611225188200002,4.0,2655.0,USA
2006-717,Houston,Clay,32,185.0,25.733059548299998,111.0,376.0,AUT
2006-717,Houston,Clay,32,188.0,31.0280629706,96.0,422.0,GER
2006-717,Houston,Clay,32,188.0,28.019164955500003,27.0,1250.0,GER
2006-717,Houston,Clay,32,183.0,20.8131416838,24.0,1369.0,CYP
2006-717,Houston,Clay,32,183.0,31.726214921300002,76.0,500.0,USA
2006-717,Houston,Clay,32,180.0,29.9575633128,75.0,513.0,GER
2006-717,Houston,Clay,32,188.0,24.334017795999998,212.0,180.0,USA
2006-717,Houston,Clay,32,178.0,29.6810403833,64.0,612.0,USA
2006-717,Houston,Clay,32,188.0,19.5455167693,243.0,141.0,USA
2006-717,Houston,Clay,32,193.0,31.3264887064,113.0,374.0,GER
2006-717,Houston,Clay,32,175.0,25.3689253936,93.0,428.0,ESP
2006-717,Houston,Clay,32,180.0,27.7672826831,84.0,456.0,BRA
2006-717,Houston,Clay,32,183.0,24.8843258042,72.0,520.0,AUT
2006-717,Houston,Clay,32,180.0,29.0896646133,123.0,350.0,ESP
2006-717,Houston,Clay,32,185.0,33.1225188227,159.0,252.0,FRA
2006-717,Houston,Clay,32,188.0,23.611225188200002,4.0,2655.0,USA
2006-717,Houston,Clay,32,188.0,28.019164955500003,27.0,1250.0,GER
2006-717,Houston,Clay,32,183.0,31.726214921300002,76.0,500.0,USA
2006-717,Houston,Clay,32,188.0,24.334017795999998,212.0,180.0,USA
2006-717,Houston,Clay,32,178.0,29.6810403833,64.0,612.0,USA
2006-717,Houston,Clay,32,175.0,25.3689253936,93.0,428.0,ESP
2006-717,Houston,Clay,32,183.0,24.8843258042,72.0,520.0,AUT
2006-717,Houston,Clay,32,180.0,29.0896646133,123.0,350.0,ESP
2006-717,Houston,Clay,32,188.0,28.019164955500003,27.0,1250.0,GER
2006-717,Houston,Clay,32,188.0,24.334017795999998,212.0,180.0,USA
2006-717,Houston,Clay,32,178.0,29.6810403833,64.0,612.0,USA
2006-717,Houston,Clay,32,183.0,24.8843258042,72.0,520.0,AUT
2006-717,Houston,Clay,32,188.0,24.334017795999998,212.0,180.0,USA
2006-717,Houston,Clay,32,183.0,24.8843258042,72.0,520.0,AUT
2006-717,Houston,Clay,32,188.0,24.334017795999998,212.0,180.0,USA
2006-321,Stuttgart,Clay,48,183.0,28.3805612594,184.0,221.0,ARG
2006-321,Stuttgart,Clay,48,188.0,32.6680355921,128.0,353.0,ESP
2006-321,Stuttgart,Clay,48,183.0,25.152635181399997,83.0,495.0,AUT
2006-321,Stuttgart,Clay,48,185.0,22.2997946612,88.0,469.0,ARG
2006-321,Stuttgart,Clay,48,188.0,21.149897330599998,99.0,422.0,RUS
2006-321,Stuttgart,Clay,48,185.0,26.0013689254,96.0,429.0,AUT
2006-321,Stuttgart,Clay,48,185.0,25.2594113621,82.0,498.0,GER
2006-321,Stuttgart,Clay,48,190.0,22.4010951403,64.0,605.0,ITA
2006-321,Stuttgart,Clay,48,198.0,17.812457221099997,147.0,299.0,ARG
2006-321,Stuttgart,Clay,48,190.0,22.781656399699997,69.0,578.0,GER
2006-321,Stuttgart,Clay,48,183.0,21.3032169747,71.0,553.0,SUI
2006-321,Stuttgart,Clay,48,190.0,31.3210130048,131.0,340.0,CZE
2006-321,Stuttgart,Clay,48,188.0,29.9247091034,140.0,314.0,ECU
2006-321,Stuttgart,Clay,48,185.0,25.4565366188,151.0,270.0,ARG
2006-321,Stuttgart,Clay,48,178.0,25.5496235455,162.0,252.0,ARG
2006-321,Stuttgart,Clay,48,183.0,28.139630390100002,201.0,199.0,USA
2006-321,Stuttgart,Clay,48,183.0,28.3805612594,184.0,221.0,ARG
2006-321,Stuttgart,Clay,48,180.0,25.8370978782,54.0,707.0,PER
2006-321,Stuttgart,Clay,48,183.0,25.152635181399997,83.0,495.0,AUT
2006-321,Stuttgart,Clay,48,185.0,22.2997946612,88.0,469.0,ARG
2006-321,Stuttgart,Clay,48,175.0,29.535934291599997,124.0,367.0,AUT
2006-321,Stuttgart,Clay,48,185.0,26.0013689254,96.0,429.0,AUT
2006-321,Stuttgart,Clay,48,185.0,25.2594113621,82.0,498.0,GER
2006-321,Stuttgart,Clay,48,190.0,23.7399041752,32.0,970.0,ARG
2006-321,Stuttgart,Clay,48,198.0,17.812457221099997,147.0,299.0,ARG
2006-321,Stuttgart,Clay,48,190.0,22.781656399699997,69.0,578.0,GER
2006-321,Stuttgart,Clay,48,183.0,21.3032169747,71.0,553.0,SUI
2006-321,Stuttgart,Clay,48,175.0,24.2902121834,18.0,1475.0,ESP
2006-321,Stuttgart,Clay,48,188.0,29.9247091034,140.0,314.0,ECU
2006-321,Stuttgart,Clay,48,185.0,25.4565366188,151.0,270.0,ARG
2006-321,Stuttgart,Clay,48,178.0,25.5496235455,162.0,252.0,ARG
2006-321,Stuttgart,Clay,48,196.0,20.829568788499998,15.0,1615.0,CZE
2006-321,Stuttgart,Clay,48,180.0,25.8370978782,54.0,707.0,PER
2006-321,Stuttgart,Clay,48,185.0,22.2997946612,88.0,469.0,ARG
2006-321,Stuttgart,Clay,48,185.0,26.0013689254,96.0,429.0,AUT
2006-321,Stuttgart,Clay,48,190.0,23.7399041752,32.0,970.0,ARG
2006-321,Stuttgart,Clay,48,190.0,22.781656399699997,69.0,578.0,GER
2006-321,Stuttgart,Clay,48,175.0,24.2902121834,18.0,1475.0,ESP
2006-321,Stuttgart,Clay,48,188.0,29.9247091034,140.0,314.0,ECU
2006-321,Stuttgart,Clay,48,196.0,20.829568788499998,15.0,1615.0,CZE
2006-321,Stuttgart,Clay,48,185.0,22.2997946612,88.0,469.0,ARG
2006-321,Stuttgart,Clay,48,190.0,23.7399041752,32.0,970.0,ARG
2006-321,Stuttgart,Clay,48,175.0,24.2902121834,18.0,1475.0,ESP
2006-321,Stuttgart,Clay,48,196.0,20.829568788499998,15.0,1615.0,CZE
2006-321,Stuttgart,Clay,48,190.0,23.7399041752,32.0,970.0,ARG
2006-321,Stuttgart,Clay,48,175.0,24.2902121834,18.0,1475.0,ESP
